"","names","rating","sex"
"3166","To Die For (1995)",3.36507936507937,"M"
"3167","To Gillian on Her 37th Birthday (1996)",2.95,"M"
"3168","To Have, or Not (1995)",NA,"M"
"3169","To Kill a Mockingbird (1962)",4.26666666666667,"M"
"3170","To Live (Huozhe) (1994)",3.875,"M"
"3171","To Wong Foo, Thanks for Everything! Julie Newmar (1995)",2.62162162162162,"M"
"3172","Tokyo Fist (1995)",4,"M"
"3173","Tom & Viv (1994)",3,"M"
"3174","Tom and Huck (1995)",3.2,"M"
"3175","Tombstone (1993)",3.62790697674419,"M"
"3176","Tommy Boy (1995)",2.83018867924528,"M"
"3177","Tomorrow Never Dies (1997)",3.44366197183099,"M"
"3178","Top Gun (1986)",3.45348837209302,"M"
"3179","Top Hat (1935)",4.06666666666667,"M"
"3180","Total Eclipse (1995)",3.33333333333333,"M"
"3181","Touch (1997)",3,"M"
"3182","Touch of Evil (1958)",4.10714285714286,"M"
"3183","Tough and Deadly (1995)",3,"M"
"3184","Touki Bouki (Journey of the Hyena) (1973)",NA,"M"
"3185","Toy Story (1995)",3.90990990990991,"M"
"3186","Trainspotting (1996)",3.9,"M"
"3187","Transformers: The Movie, The (1986)",2.89655172413793,"M"
"3188","Traveller (1997)",3.44444444444444,"M"
"3189","Treasure of the Sierra Madre, The (1948)",4.21212121212121,"M"
"3190","Trees Lounge (1996)",3.33333333333333,"M"
"3191","Trial and Error (1997)",2.7,"M"
"3192","Trial by Jury (1994)",2.5,"M"
"3193","Trigger Effect, The (1996)",3.12903225806452,"M"
"3194","True Crime (1995)",3.83333333333333,"M"
"3195","True Lies (1994)",3.57926829268293,"M"
"3196","True Romance (1993)",3.72727272727273,"M"
"3197","Truman Show, The (1998)",2.57142857142857,"M"
"3198","Trust (1990)",3.76923076923077,"M"
"3199","Truth About Cats & Dogs, The (1996)",3.37142857142857,"M"
"3200","Truth or Consequences, N.M. (1997)",2.5,"M"
"3201","Turbo: A Power Rangers Movie (1997)",1,"M"
"3202","Turbulence (1997)",2.42857142857143,"M"
"3203","Turning, The (1992)",3,"M"
"3204","Twelfth Night (1996)",3.45454545454545,"M"
"3205","Twelve Monkeys (1995)",3.86129032258065,"M"
"3206","Twilight (1998)",2.66666666666667,"M"
"3207","Twin Town (1997)",2.2,"M"
"3208","Twisted (1996)",3.33333333333333,"M"
"3209","Twister (1996)",3.2,"M"
"3210","Two Bits (1995)",2.33333333333333,"M"
"3211","Two Deaths (1995)",2,"M"
"3212","Two Friends (1986) ",NA,"M"
"3213","Two if by Sea (1996)",2.28571428571429,"M"
"3214","Two Much (1996)",1.8,"M"
"3215","Two or Three Things I Know About Her (1966)",4.66666666666667,"M"
"3216","U Turn (1997)",3.45283018867925,"M"
"3217","U.S. Marshalls (1998)",2.85714285714286,"M"
"3218","Ulee's Gold (1997)",3.78991596638655,"M"
"3219","Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",3.78571428571429,"M"
"3220","Unbearable Lightness of Being, The (1988)",3.48571428571429,"M"
"3221","Under Siege (1992)",3.31132075471698,"M"
"3222","Under Siege 2: Dark Territory (1995)",2.52380952380952,"M"
"3223","Underground (1995)",3.66666666666667,"M"
"3224","Underneath, The (1995)",3,"M"
"3225","Underworld (1997)",2,"M"
"3226","Unforgettable (1996)",3.26086956521739,"M"
"3227","Unforgiven (1992)",3.96621621621622,"M"
"3228","Unhook the Stars (1996)",2,"M"
"3229","Unstrung Heroes (1995)",3.18181818181818,"M"
"3230","Until the End of the World (Bis ans Ende der Welt) (1991)",3.05882352941176,"M"
"3231","Unzipped (1995)",3.6,"M"
"3232","Up Close and Personal (1996)",3.12765957446809,"M"
"3233","Up in Smoke (1978)",3.25,"M"
"3234","Usual Suspects, The (1995)",4.39906103286385,"M"
"3235","Vampire in Brooklyn (1995)",2,"M"
"3236","Van, The (1996)",2.5,"M"
"3237","Vanya on 42nd Street (1994)",3.68421052631579,"M"
"3238","Vegas Vacation (1997)",2.45614035087719,"M"
"3239","Venice/Venice (1992)",1,"M"
"3240","Vermin (1998)",2,"M"
"3241","Vermont Is For Lovers (1992)",NA,"M"
"3242","Vertigo (1958)",4.30434782608696,"M"
"3243","Very Brady Sequel, A (1996)",2.40579710144928,"M"
"3244","Very Natural Thing, A (1974)",1,"M"
"3245","Victor/Victoria (1982)",3.25454545454545,"M"
"3246","Vie est belle, La (Life is Rosey) (1987)",NA,"M"
"3247","Village of the Damned (1995)",2.47058823529412,"M"
"3248","Virtuosity (1995)",2.58064516129032,"M"
"3249","Visitors, The (Visiteurs, Les) (1993)",2,"M"
"3250","Volcano (1997)",2.71515151515152,"M"
"3251","Wag the Dog (1997)",3.58585858585859,"M"
"3252","Waiting for Guffman (1996)",4.12903225806452,"M"
"3253","Waiting to Exhale (1995)",2.33333333333333,"M"
"3254","Walk in the Clouds, A (1995)",3.02941176470588,"M"
"3255","Walk in the Sun, A (1945)",3,"M"
"3256","Walkabout (1971)",3.85,"M"
"3257","Walking and Talking (1996)",3.25,"M"
"3258","Walking Dead, The (1995)",2.66666666666667,"M"
"3259","Wallace & Gromit: The Best of Aardman Animation (1996)",4.42307692307692,"M"
"3260","War at Home, The (1996)",2,"M"
"3261","War Room, The (1993)",3.33333333333333,"M"
"3262","War, The (1994)",3.5,"M"
"3263","Warriors of Virtue (1997)",2.71428571428571,"M"
"3264","Washington Square (1997)",3.21052631578947,"M"
"3265","Waterworld (1995)",2.92771084337349,"M"
"3266","Wedding Bell Blues (1996)",NA,"M"
"3267","Wedding Gift, The (1994)",4,"M"
"3268","Wedding Singer, The (1998)",3.45454545454545,"M"
"3269","Weekend at Bernie's (1989)",2.64,"M"
"3270","Welcome To Sarajevo (1997)",3.25,"M"
"3271","Welcome to the Dollhouse (1995)",3.69512195121951,"M"
"3272","Wend Kuuni (God's Gift) (1982)",NA,"M"
"3273","Wes Craven's New Nightmare (1994)",2.93333333333333,"M"
"3274","What Happened Was... (1994)",2.8,"M"
"3275","What's Eating Gilbert Grape (1993)",3.48101265822785,"M"
"3276","What's Love Got to Do with It (1993)",3.46428571428571,"M"
"3277","When a Man Loves a Woman (1994)",3.27777777777778,"M"
"3278","When Harry Met Sally... (1989)",3.87684729064039,"M"
"3279","When Night Is Falling (1995)",3.33333333333333,"M"
"3280","When the Cats Away (Chacun cherche son chat) (1996)",3.5,"M"
"3281","When We Were Kings (1996)",4.15151515151515,"M"
"3282","While You Were Sleeping (1995)",3.5,"M"
"3283","White Balloon, The (1995)",3,"M"
"3284","White Man's Burden (1995)",2.14285714285714,"M"
"3285","White Squall (1996)",3.35483870967742,"M"
"3286","Whole Wide World, The (1996)",4,"M"
"3287","Widows' Peak (1994)",3.58333333333333,"M"
"3288","Wife, The (1995)",3,"M"
"3289","Wild America (1997)",3,"M"
"3290","Wild Bill (1995)",2.8,"M"
"3291","Wild Bunch, The (1969)",4.04878048780488,"M"
"3292","Wild Reeds (1994)",3.2,"M"
"3293","Wild Things (1998)",2.66666666666667,"M"
"3294","William Shakespeare's Romeo and Juliet (1996)",3.53521126760563,"M"
"3295","Willy Wonka and the Chocolate Factory (1971)",3.58369098712446,"M"
"3296","Window to Paris (1994)",4,"M"
"3297","Wings of Courage (1995)",4,"M"
"3298","Wings of Desire (1987)",4.02380952380952,"M"
"3299","Wings of the Dove, The (1997)",3.45238095238095,"M"
"3300","Winnie the Pooh and the Blustery Day (1968)",3.68627450980392,"M"
"3301","Winter Guest, The (1997)",3.2,"M"
"3302","Wishmaster (1997)",2.1,"M"
"3303","With Honors (1994)",2.91176470588235,"M"
"3304","Withnail and I (1987)",3.6,"M"
"3305","Witness (1985)",4,"M"
"3306","Wizard of Oz, The (1939)",4.04519774011299,"M"
"3307","Wolf (1994)",2.79310344827586,"M"
"3308","Woman in Question, The (1950)",NA,"M"
"3309","Women, The (1939)",3.53846153846154,"M"
"3310","Wonderful, Horrible Life of Leni Riefenstahl, The (1993)",4.125,"M"
"3311","Wonderland (1997)",3.44444444444444,"M"
"3312","Wooden Man's Bride, The (Wu Kui) (1994)",2.66666666666667,"M"
"3313","World of Apu, The (Apur Sansar) (1959)",4,"M"
"3314","Wrong Trousers, The (1993)",4.47252747252747,"M"
"3315","Wyatt Earp (1994)",3.13157894736842,"M"
"3316","Yankee Zulu (1994)",NA,"M"
"3317","Year of the Horse (1997)",3,"M"
"3318","You So Crazy (1994)",3,"M"
"3319","Young Frankenstein (1974)",3.92405063291139,"M"
"3320","Young Guns (1988)",3.20454545454545,"M"
"3321","Young Guns II (1990)",2.8,"M"
"3322","Young Poisoner's Handbook, The (1995)",3.21875,"M"
"3323","Zeus and Roxanne (1997)",2.25,"M"
"3324","Á köldum klaka (Cold Fever) (1994)",NA,"M"
